"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"7677","Native","Native 1",6,"spillover","fp","spillover fp",2,0,462,462,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7680","Native","Native 1",1,"spillover","fp","spillover fp",1,0,284,284,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7681","Native","Native 1",16,"spillover","fp","spillover fp",4,0,211,211,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7683","Native","Native 1",13,"spillover","fp","spillover fp",1,0,190,190,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7684","Native","Native 1",3,"spillover","fp","spillover fp",3,0,149,149,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7686","Native","Native 1",10,"spillover","fp","spillover fp",2,0,138,138,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7688","Native","Native 1",7,"spillover","fp","spillover fp",3,0,447,447,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7690","Native","Native 1",20,"spillover","fp","spillover fp",4,0,326,326,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7691","Native","Native 1",4,"spillover","fp","spillover fp",4,0,323,323,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7692","Native","Native 1",8,"spillover","fp","spillover fp",4,0,116,116,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7694","Native","Native 1",15,"spillover","fp","spillover fp",3,0,899,899,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7696","Native","Native 1",22,"spillover","fp","spillover fp",2,0,164,164,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7698","Native","Native 1",19,"spillover","fp","spillover fp",3,0,263,263,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7701","Native","Native 1",12,"spillover","fp","spillover fp",4,0,396,396,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7704","Native","Native 1",23,"spillover","fp","spillover fp",3,0,706,706,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7706","Native","Native 1",17,"spillover","fp","spillover fp",1,0,367,367,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7707","Native","Native 1",21,"spillover","fp","spillover fp",1,0,252,252,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7711","Native","Native 1",24,"spillover","fp","spillover fp",4,0,229,229,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7713","Native","Native 1",14,"spillover","fp","spillover fp",2,0,377,377,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7714","Native","Native 1",11,"spillover","fp","spillover fp",3,0,822,822,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7715","Native","Native 1",9,"spillover","fp","spillover fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7719","Native","Native 1",5,"spillover","fp","spillover fp",1,0,854,854,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7720","Native","Native 1",2,"spillover","fp","spillover fp",2,0,187,187,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7723","Native","Native 1",18,"spillover","fp","spillover fp",2,0,481,481,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7728","Native","Native 2",20,"spillover","fp","spillover fp",1,0,811,811,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7729","Native","Native 2",5,"spillover","fp","spillover fp",2,0,206,206,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7730","Native","Native 2",12,"spillover","fp","spillover fp",1,0,179,179,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7731","Native","Native 2",2,"spillover","fp","spillover fp",3,0,181,181,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7732","Native","Native 2",9,"spillover","fp","spillover fp",2,0,791,791,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7736","Native","Native 2",16,"spillover","fp","spillover fp",1,0,260,260,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7737","Native","Native 2",1,"spillover","fp","spillover fp",2,0,892,892,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7740","Native","Native 2",13,"spillover","fp","spillover fp",2,0,225,225,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7741","Native","Native 2",10,"spillover","fp","spillover fp",3,0,215,215,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7746","Native","Native 2",7,"spillover","fp","spillover fp",4,0,445,445,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7749","Native","Native 2",24,"spillover","fp","spillover fp",1,0,506,506,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7752","Native","Native 2",23,"spillover","fp","spillover fp",4,0,515,515,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7753","Native","Native 2",4,"spillover","fp","spillover fp",1,0,203,203,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7756","Native","Native 2",19,"spillover","fp","spillover fp",4,0,186,186,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7757","Native","Native 2",22,"spillover","fp","spillover fp",3,0,399,399,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7760","Native","Native 2",8,"spillover","fp","spillover fp",1,0,218,218,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7761","Native","Native 2",3,"spillover","fp","spillover fp",4,0,702,702,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7762","Native","Native 2",17,"spillover","fp","spillover fp",2,0,181,181,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7765","Native","Native 2",21,"spillover","fp","spillover fp",2,0,463,463,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7766","Native","Native 2",14,"spillover","fp","spillover fp",3,0,624,624,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7767","Native","Native 2",18,"spillover","fp","spillover fp",3,0,382,382,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7769","Native","Native 2",6,"spillover","fp","spillover fp",3,0,125,125,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7771","Native","Native 2",11,"spillover","fp","spillover fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7772","Native","Native 2",15,"spillover","fp","spillover fp",4,0,420,420,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7775","Native","Native 3",18,"spillover","fp","spillover fp",4,0,716,716,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7778","Native","Native 3",4,"spillover","fp","spillover fp",2,0,753,753,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7782","Native","Native 3",15,"spillover","fp","spillover fp",1,0,425,425,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7783","Native","Native 3",10,"spillover","fp","spillover fp",4,0,219,219,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7784","Native","Native 3",23,"spillover","fp","spillover fp",1,0,874,874,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7785","Native","Native 3",17,"spillover","fp","spillover fp",3,0,598,598,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7787","Native","Native 3",9,"spillover","fp","spillover fp",3,0,822,822,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7788","Native","Native 3",22,"spillover","fp","spillover fp",4,0,422,422,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7797","Native","Native 3",13,"spillover","fp","spillover fp",3,0,874,874,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7798","Native","Native 3",1,"spillover","fp","spillover fp",3,0,681,681,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7799","Native","Native 3",5,"spillover","fp","spillover fp",3,0,1391,1391,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7801","Native","Native 3",11,"spillover","fp","spillover fp",1,0,881,881,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7802","Native","Native 3",16,"spillover","fp","spillover fp",2,0,185,185,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7803","Native","Native 3",6,"spillover","fp","spillover fp",4,0,572,572,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7804","Native","Native 3",21,"spillover","fp","spillover fp",3,0,263,263,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7805","Native","Native 3",3,"spillover","fp","spillover fp",1,0,944,944,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7807","Native","Native 3",7,"spillover","fp","spillover fp",1,0,1494,1494,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7812","Native","Native 3",14,"spillover","fp","spillover fp",4,0,396,396,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7813","Native","Native 3",19,"spillover","fp","spillover fp",1,0,433,433,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7814","Native","Native 3",20,"spillover","fp","spillover fp",2,0,800,800,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7816","Native","Native 3",8,"spillover","fp","spillover fp",2,0,398,398,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7817","Native","Native 3",2,"spillover","fp","spillover fp",4,0,708,708,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7819","Native","Native 3",24,"spillover","fp","spillover fp",2,0,429,429,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7820","Native","Native 3",12,"spillover","fp","spillover fp",2,0,754,754,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7821","Native","Native 4",5,"spillover","fp","spillover fp",4,0,568,568,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7822","Native","Native 4",10,"spillover","fp","spillover fp",1,0,178,178,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7825","Native","Native 4",12,"spillover","fp","spillover fp",3,0,550,550,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7826","Native","Native 4",14,"spillover","fp","spillover fp",1,0,579,579,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7829","Native","Native 4",11,"spillover","fp","spillover fp",2,0,1144,1144,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7831","Native","Native 4",18,"spillover","fp","spillover fp",1,0,982,982,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7832","Native","Native 4",7,"spillover","fp","spillover fp",2,0,901,901,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7834","Native","Native 4",20,"spillover","fp","spillover fp",3,0,591,591,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7835","Native","Native 4",22,"spillover","fp","spillover fp",1,0,351,351,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7838","Native","Native 4",16,"spillover","fp","spillover fp",3,0,579,579,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7839","Native","Native 4",17,"spillover","fp","spillover fp",4,0,460,460,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7843","Native","Native 4",2,"spillover","fp","spillover fp",1,0,122,122,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7844","Native","Native 4",8,"spillover","fp","spillover fp",3,0,744,744,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7853","Native","Native 4",23,"spillover","fp","spillover fp",2,0,846,846,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7854","Native","Native 4",4,"spillover","fp","spillover fp",3,0,1335,1335,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7856","Native","Native 4",21,"spillover","fp","spillover fp",4,0,251,251,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7857","Native","Native 4",9,"spillover","fp","spillover fp",4,0,1257,1257,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7860","Native","Native 4",3,"spillover","fp","spillover fp",2,0,1214,1214,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7861","Native","Native 4",1,"spillover","fp","spillover fp",4,0,345,345,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7862","Native","Native 4",19,"spillover","fp","spillover fp",2,0,557,557,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7863","Native","Native 4",13,"spillover","fp","spillover fp",4,0,1076,1076,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7864","Native","Native 4",6,"spillover","fp","spillover fp",1,0,1307,1307,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7865","Native","Native 4",24,"spillover","fp","spillover fp",3,0,432,432,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7867","Native","Native 4",15,"spillover","fp","spillover fp",2,0,159,159,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7869","Native","Native 5",13,"spillover","fp","spillover fp",1,0,565,565,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7870","Native","Native 5",6,"spillover","fp","spillover fp",2,0,173,173,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7871","Native","Native 5",21,"spillover","fp","spillover fp",1,0,378,378,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7872","Native","Native 5",24,"spillover","fp","spillover fp",4,0,251,251,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7877","Native","Native 5",11,"spillover","fp","spillover fp",3,0,317,317,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7878","Native","Native 5",18,"spillover","fp","spillover fp",2,0,241,241,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7880","Native","Native 5",16,"spillover","fp","spillover fp",4,0,185,185,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7882","Native","Native 5",7,"spillover","fp","spillover fp",3,0,686,686,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7889","Native","Native 5",3,"spillover","fp","spillover fp",3,0,715,715,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7894","Native","Native 5",14,"spillover","fp","spillover fp",2,0,358,358,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7895","Native","Native 5",20,"spillover","fp","spillover fp",4,0,514,514,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7896","Native","Native 5",2,"spillover","fp","spillover fp",2,0,268,268,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7897","Native","Native 5",8,"spillover","fp","spillover fp",4,0,349,349,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7899","Native","Native 5",15,"spillover","fp","spillover fp",3,0,254,254,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7902","Native","Native 5",10,"spillover","fp","spillover fp",2,0,161,161,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7906","Native","Native 5",23,"spillover","fp","spillover fp",3,0,213,213,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7907","Native","Native 5",4,"spillover","fp","spillover fp",4,0,203,203,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7909","Native","Native 5",9,"spillover","fp","spillover fp",1,0,181,181,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7910","Native","Native 5",17,"spillover","fp","spillover fp",1,0,436,436,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7911","Native","Native 5",12,"spillover","fp","spillover fp",4,0,606,606,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7912","Native","Native 5",22,"spillover","fp","spillover fp",2,0,108,108,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7913","Native","Native 5",5,"spillover","fp","spillover fp",1,0,295,295,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7914","Native","Native 5",19,"spillover","fp","spillover fp",3,0,308,308,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7915","Native","Native 5",1,"spillover","fp","spillover fp",1,0,372,372,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7917","Native","Native 6",21,"spillover","fp","spillover fp",2,0,272,272,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7920","Native","Native 6",15,"spillover","fp","spillover fp",4,0,417,417,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7921","Native","Native 6",6,"spillover","fp","spillover fp",3,0,383,383,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7923","Native","Native 6",19,"spillover","fp","spillover fp",4,0,235,235,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7931","Native","Native 6",10,"spillover","fp","spillover fp",3,0,426,426,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7933","Native","Native 6",24,"spillover","fp","spillover fp",1,0,764,764,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7934","Native","Native 6",5,"spillover","fp","spillover fp",2,0,579,579,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7935","Native","Native 6",2,"spillover","fp","spillover fp",3,0,140,140,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7936","Native","Native 6",14,"spillover","fp","spillover fp",3,0,190,190,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7939","Native","Native 6",18,"spillover","fp","spillover fp",3,0,280,280,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7941","Native","Native 6",7,"spillover","fp","spillover fp",4,0,660,660,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7943","Native","Native 6",17,"spillover","fp","spillover fp",2,0,188,188,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7944","Native","Native 6",23,"spillover","fp","spillover fp",4,0,350,350,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7945","Native","Native 6",8,"spillover","fp","spillover fp",1,0,365,365,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7949","Native","Native 6",3,"spillover","fp","spillover fp",4,0,650,650,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7950","Native","Native 6",20,"spillover","fp","spillover fp",1,0,895,895,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7951","Native","Native 6",16,"spillover","fp","spillover fp",1,0,174,174,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7953","Native","Native 6",4,"spillover","fp","spillover fp",1,0,376,376,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7954","Native","Native 6",13,"spillover","fp","spillover fp",2,0,330,330,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7955","Native","Native 6",9,"spillover","fp","spillover fp",2,0,868,868,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7959","Native","Native 6",22,"spillover","fp","spillover fp",3,0,293,293,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7960","Native","Native 6",11,"spillover","fp","spillover fp",4,0,199,199,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7962","Native","Native 6",1,"spillover","fp","spillover fp",2,0,1162,1162,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7964","Native","Native 6",12,"spillover","fp","spillover fp",1,0,390,390,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7968","Native","Native 7",20,"spillover","fp","spillover fp",2,0,650,650,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7969","Native","Native 7",3,"spillover","fp","spillover fp",1,0,119,119,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7971","Native","Native 7",9,"spillover","fp","spillover fp",3,0,156,156,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7972","Native","Native 7",1,"spillover","fp","spillover fp",3,0,368,368,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"7973","Native","Native 7",7,"spillover","fp","spillover fp",1,0,289,289,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7979","Native","Native 7",15,"spillover","fp","spillover fp",1,0,332,332,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7981","Native","Native 7",12,"spillover","fp","spillover fp",2,0,463,463,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7982","Native","Native 7",24,"spillover","fp","spillover fp",2,0,291,291,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7985","Native","Native 7",22,"spillover","fp","spillover fp",4,0,165,165,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7986","Native","Native 7",8,"spillover","fp","spillover fp",2,0,351,351,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7987","Native","Native 7",6,"spillover","fp","spillover fp",4,0,323,323,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7988","Native","Native 7",16,"spillover","fp","spillover fp",2,0,151,151,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"7991","Native","Native 7",18,"spillover","fp","spillover fp",4,0,311,311,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7992","Native","Native 7",2,"spillover","fp","spillover fp",4,0,592,592,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7995","Native","Native 7",11,"spillover","fp","spillover fp",1,0,207,207,"Ambiguous","Consistent",0.5,-0.5,-0.5
"7997","Native","Native 7",14,"spillover","fp","spillover fp",4,0,429,429,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"7998","Native","Native 7",13,"spillover","fp","spillover fp",3,0,428,428,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8000","Native","Native 7",5,"spillover","fp","spillover fp",3,0,155,155,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8002","Native","Native 7",19,"spillover","fp","spillover fp",1,0,286,286,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8006","Native","Native 7",21,"spillover","fp","spillover fp",3,0,298,298,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8008","Native","Native 7",23,"spillover","fp","spillover fp",1,0,135,135,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8009","Native","Native 7",4,"spillover","fp","spillover fp",2,0,305,305,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8010","Native","Native 7",17,"spillover","fp","spillover fp",3,0,405,405,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8012","Native","Native 7",10,"spillover","fp","spillover fp",4,0,130,130,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8015","Native","Native 8",10,"spillover","fp","spillover fp",1,0,161,161,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8016","Native","Native 8",6,"spillover","fp","spillover fp",1,0,157,157,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8017","Native","Native 8",9,"spillover","fp","spillover fp",4,0,470,470,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8018","Native","Native 8",12,"spillover","fp","spillover fp",3,0,330,330,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8019","Native","Native 8",15,"spillover","fp","spillover fp",2,0,196,196,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8020","Native","Native 8",8,"spillover","fp","spillover fp",3,0,252,252,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8026","Native","Native 8",22,"spillover","fp","spillover fp",1,0,258,258,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8028","Native","Native 8",16,"spillover","fp","spillover fp",3,0,349,349,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8030","Native","Native 8",18,"spillover","fp","spillover fp",1,0,197,197,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8034","Native","Native 8",4,"spillover","fp","spillover fp",3,0,649,649,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8035","Native","Native 8",17,"spillover","fp","spillover fp",4,0,138,138,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8036","Native","Native 8",13,"spillover","fp","spillover fp",4,0,598,598,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8037","Native","Native 8",5,"spillover","fp","spillover fp",4,0,741,741,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8040","Native","Native 8",14,"spillover","fp","spillover fp",1,0,361,361,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8042","Native","Native 8",20,"spillover","fp","spillover fp",3,0,503,503,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8044","Native","Native 8",7,"spillover","fp","spillover fp",2,0,585,585,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8045","Native","Native 8",19,"spillover","fp","spillover fp",2,0,318,318,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8047","Native","Native 8",11,"spillover","fp","spillover fp",2,0,210,210,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8048","Native","Native 8",3,"spillover","fp","spillover fp",2,0,365,365,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8049","Native","Native 8",23,"spillover","fp","spillover fp",2,0,219,219,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8055","Native","Native 8",1,"spillover","fp","spillover fp",4,0,854,854,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8057","Native","Native 8",2,"spillover","fp","spillover fp",1,0,329,329,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8058","Native","Native 8",24,"spillover","fp","spillover fp",3,0,389,389,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8060","Native","Native 8",21,"spillover","fp","spillover fp",4,0,169,169,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8061","Native","Native 9",4,"spillover","fp","spillover fp",4,0,502,502,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8067","Native","Native 9",2,"spillover","fp","spillover fp",2,0,414,414,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8069","Native","Native 9",19,"spillover","fp","spillover fp",3,0,202,202,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8070","Native","Native 9",7,"spillover","fp","spillover fp",3,0,659,659,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8072","Native","Native 9",14,"spillover","fp","spillover fp",2,0,407,407,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8074","Native","Native 9",21,"spillover","fp","spillover fp",1,0,284,284,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8077","Native","Native 9",12,"spillover","fp","spillover fp",4,0,439,439,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8081","Native","Native 9",20,"spillover","fp","spillover fp",4,0,217,217,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8082","Native","Native 9",23,"spillover","fp","spillover fp",3,0,172,172,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8083","Native","Native 9",24,"spillover","fp","spillover fp",4,0,299,299,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8085","Native","Native 9",1,"spillover","fp","spillover fp",1,0,289,289,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8086","Native","Native 9",22,"spillover","fp","spillover fp",2,0,223,223,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8087","Native","Native 9",5,"spillover","fp","spillover fp",1,0,145,145,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8092","Native","Native 9",18,"spillover","fp","spillover fp",2,0,345,345,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8093","Native","Native 9",8,"spillover","fp","spillover fp",4,0,186,186,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8097","Native","Native 9",3,"spillover","fp","spillover fp",3,0,508,508,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8098","Native","Native 9",13,"spillover","fp","spillover fp",1,0,136,136,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8100","Native","Native 9",11,"spillover","fp","spillover fp",3,0,370,370,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8103","Native","Native 9",9,"spillover","fp","spillover fp",1,0,413,413,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8104","Native","Native 9",16,"spillover","fp","spillover fp",4,0,218,218,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"8105","Native","Native 9",15,"spillover","fp","spillover fp",3,0,410,410,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"8106","Native","Native 9",6,"spillover","fp","spillover fp",2,0,185,185,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8107","Native","Native 9",17,"spillover","fp","spillover fp",1,0,187,187,"Ambiguous","Consistent",0.5,-0.5,-0.5
"8108","Native","Native 9",10,"spillover","fp","spillover fp",2,0,162,162,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"8109","Native","Native 10",20,"spillover","fp","spillover fp",1,0,259,259,"Ambiguous","Consistent",0.5,-0.5,-0.5
