"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"18115","Native","Native 18",5,"spillover","rp","spillover rp",1,0,1257,1257,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18116","Native","Native 18",14,"spillover","rp","spillover rp",2,0,576,576,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18117","Native","Native 18",24,"spillover","rp","spillover rp",4,0,1757,1757,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18119","Native","Native 18",16,"spillover","rp","spillover rp",4,0,177,177,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18121","Native","Native 18",1,"spillover","rp","spillover rp",1,0,765,765,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18123","Native","Native 18",23,"spillover","rp","spillover rp",3,0,1702,1702,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18124","Native","Native 18",9,"spillover","rp","spillover rp",1,0,950,950,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18126","Native","Native 18",13,"spillover","rp","spillover rp",1,0,662,662,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18130","Native","Native 18",18,"spillover","rp","spillover rp",2,0,454,454,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18133","Native","Native 18",3,"spillover","rp","spillover rp",3,0,776,776,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18135","Native","Native 19",11,"spillover","rp","spillover rp",4,0,228,228,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18138","Native","Native 19",21,"spillover","rp","spillover rp",2,0,431,431,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18139","Native","Native 19",1,"spillover","rp","spillover rp",2,0,1039,1039,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18140","Native","Native 19",15,"spillover","rp","spillover rp",4,0,5155,5155,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18142","Native","Native 19",16,"spillover","rp","spillover rp",1,0,288,288,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18144","Native","Native 19",23,"spillover","rp","spillover rp",4,0,495,495,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18145","Native","Native 19",6,"spillover","rp","spillover rp",3,0,734,734,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18148","Native","Native 19",24,"spillover","rp","spillover rp",1,0,599,599,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18150","Native","Native 19",8,"spillover","rp","spillover rp",1,0,451,451,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18151","Native","Native 19",18,"spillover","rp","spillover rp",3,0,836,836,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18152","Native","Native 19",5,"spillover","rp","spillover rp",2,0,289,289,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18159","Native","Native 19",13,"spillover","rp","spillover rp",2,0,1162,1162,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18163","Native","Native 19",3,"spillover","rp","spillover rp",4,0,627,627,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18164","Native","Native 19",17,"spillover","rp","spillover rp",2,0,230,230,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18165","Native","Native 19",10,"spillover","rp","spillover rp",3,0,1855,1855,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18167","Native","Native 19",20,"spillover","rp","spillover rp",1,0,840,840,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18168","Native","Native 19",14,"spillover","rp","spillover rp",3,0,413,413,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18171","Native","Native 19",4,"spillover","rp","spillover rp",1,0,777,777,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18172","Native","Native 19",9,"spillover","rp","spillover rp",2,0,1926,1926,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18173","Native","Native 19",22,"spillover","rp","spillover rp",3,0,717,717,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18175","Native","Native 19",7,"spillover","rp","spillover rp",4,0,342,342,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18176","Native","Native 19",2,"spillover","rp","spillover rp",3,0,462,462,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18179","Native","Native 19",12,"spillover","rp","spillover rp",1,0,376,376,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18180","Native","Native 19",19,"spillover","rp","spillover rp",4,0,240,240,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18183","Native","Native 20",3,"spillover","rp","spillover rp",1,0,986,986,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18186","Native","Native 20",21,"spillover","rp","spillover rp",3,0,289,289,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18188","Native","Native 20",14,"spillover","rp","spillover rp",4,0,957,957,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18189","Native","Native 20",1,"spillover","rp","spillover rp",3,0,182,182,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18190","Native","Native 20",23,"spillover","rp","spillover rp",1,0,1593,1593,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18194","Native","Native 20",5,"spillover","rp","spillover rp",3,0,168,168,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18200","Native","Native 20",17,"spillover","rp","spillover rp",3,0,2032,2032,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18201","Native","Native 20",15,"spillover","rp","spillover rp",1,0,292,292,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18202","Native","Native 20",7,"spillover","rp","spillover rp",1,0,689,689,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18205","Native","Native 20",10,"spillover","rp","spillover rp",4,0,734,734,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18206","Native","Native 20",24,"spillover","rp","spillover rp",2,0,157,157,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18210","Native","Native 20",18,"spillover","rp","spillover rp",4,0,521,521,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18212","Native","Native 20",20,"spillover","rp","spillover rp",2,0,511,511,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18213","Native","Native 20",19,"spillover","rp","spillover rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18215","Native","Native 20",6,"spillover","rp","spillover rp",4,0,433,433,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18216","Native","Native 20",8,"spillover","rp","spillover rp",2,0,200,200,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18217","Native","Native 20",4,"spillover","rp","spillover rp",2,0,160,160,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18218","Native","Native 20",12,"spillover","rp","spillover rp",2,0,169,169,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18219","Native","Native 20",2,"spillover","rp","spillover rp",4,0,169,169,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18222","Native","Native 20",16,"spillover","rp","spillover rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18225","Native","Native 20",13,"spillover","rp","spillover rp",3,0,3181,3181,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18227","Native","Native 20",22,"spillover","rp","spillover rp",4,0,1065,1065,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18229","Native","Native 20",9,"spillover","rp","spillover rp",3,0,472,472,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18230","Native","Native 20",11,"spillover","rp","spillover rp",1,0,590,590,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18232","Native","Native 21",21,"spillover","rp","spillover rp",4,0,227,227,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18234","Native","Native 21",1,"spillover","rp","spillover rp",4,0,431,431,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18238","Native","Native 21",7,"spillover","rp","spillover rp",2,0,847,847,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18239","Native","Native 21",16,"spillover","rp","spillover rp",3,0,373,373,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18240","Native","Native 21",6,"spillover","rp","spillover rp",1,0,825,825,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18241","Native","Native 21",13,"spillover","rp","spillover rp",4,0,528,528,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18242","Native","Native 21",20,"spillover","rp","spillover rp",3,0,730,730,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18244","Native","Native 21",4,"spillover","rp","spillover rp",3,0,599,599,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18247","Native","Native 21",8,"spillover","rp","spillover rp",3,0,223,223,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18249","Native","Native 21",9,"spillover","rp","spillover rp",4,0,419,419,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18250","Native","Native 21",22,"spillover","rp","spillover rp",1,0,256,256,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18253","Native","Native 21",11,"spillover","rp","spillover rp",2,0,352,352,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18256","Native","Native 21",12,"spillover","rp","spillover rp",3,0,378,378,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18258","Native","Native 21",19,"spillover","rp","spillover rp",2,0,460,460,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18260","Native","Native 21",24,"spillover","rp","spillover rp",3,0,291,291,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18261","Native","Native 21",23,"spillover","rp","spillover rp",2,0,413,413,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18263","Native","Native 21",14,"spillover","rp","spillover rp",1,0,580,580,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18265","Native","Native 21",17,"spillover","rp","spillover rp",4,0,490,490,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18266","Native","Native 21",3,"spillover","rp","spillover rp",2,0,1068,1068,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18267","Native","Native 21",15,"spillover","rp","spillover rp",2,0,399,399,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18271","Native","Native 21",5,"spillover","rp","spillover rp",4,0,154,154,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18272","Native","Native 21",2,"spillover","rp","spillover rp",1,0,252,252,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18274","Native","Native 21",10,"spillover","rp","spillover rp",1,0,236,236,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18277","Native","Native 21",18,"spillover","rp","spillover rp",1,0,350,350,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18280","Native","Native 22",16,"spillover","rp","spillover rp",4,0,364,364,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18283","Native","Native 22",24,"spillover","rp","spillover rp",4,0,642,642,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18284","Native","Native 22",6,"spillover","rp","spillover rp",2,0,213,213,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18286","Native","Native 22",11,"spillover","rp","spillover rp",3,0,358,358,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18290","Native","Native 22",10,"spillover","rp","spillover rp",2,0,533,533,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18291","Native","Native 22",18,"spillover","rp","spillover rp",2,0,529,529,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18292","Native","Native 22",17,"spillover","rp","spillover rp",1,0,877,877,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18293","Native","Native 22",7,"spillover","rp","spillover rp",3,0,416,416,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18294","Native","Native 22",4,"spillover","rp","spillover rp",4,0,638,638,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18296","Native","Native 22",9,"spillover","rp","spillover rp",1,0,793,793,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18297","Native","Native 22",13,"spillover","rp","spillover rp",1,0,1421,1421,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18299","Native","Native 22",20,"spillover","rp","spillover rp",4,0,2374,2374,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18304","Native","Native 22",5,"spillover","rp","spillover rp",1,0,329,329,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18305","Native","Native 22",21,"spillover","rp","spillover rp",1,0,215,215,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18308","Native","Native 22",12,"spillover","rp","spillover rp",4,0,648,648,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18309","Native","Native 22",3,"spillover","rp","spillover rp",3,0,779,779,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18310","Native","Native 22",22,"spillover","rp","spillover rp",2,0,497,497,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18313","Native","Native 22",8,"spillover","rp","spillover rp",4,0,710,710,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18314","Native","Native 22",1,"spillover","rp","spillover rp",1,0,542,542,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18315","Native","Native 22",23,"spillover","rp","spillover rp",3,0,581,581,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18320","Native","Native 22",19,"spillover","rp","spillover rp",3,0,502,502,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18321","Native","Native 22",2,"spillover","rp","spillover rp",2,0,525,525,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18323","Native","Native 22",14,"spillover","rp","spillover rp",2,0,778,778,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18326","Native","Native 22",15,"spillover","rp","spillover rp",3,0,717,717,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18327","Native","Native 23",21,"spillover","rp","spillover rp",3,0,245,245,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18328","Native","Native 23",24,"spillover","rp","spillover rp",2,0,983,983,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18329","Native","Native 23",7,"spillover","rp","spillover rp",1,0,739,739,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18333","Native","Native 23",15,"spillover","rp","spillover rp",1,0,681,681,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18337","Native","Native 23",20,"spillover","rp","spillover rp",2,0,194,194,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18339","Native","Native 23",18,"spillover","rp","spillover rp",4,0,248,248,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18340","Native","Native 23",3,"spillover","rp","spillover rp",1,0,182,182,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18341","Native","Native 23",9,"spillover","rp","spillover rp",3,0,572,572,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18342","Native","Native 23",2,"spillover","rp","spillover rp",4,0,543,543,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18344","Native","Native 23",4,"spillover","rp","spillover rp",2,0,472,472,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18346","Native","Native 23",16,"spillover","rp","spillover rp",2,0,186,186,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18348","Native","Native 23",14,"spillover","rp","spillover rp",4,0,240,240,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18350","Native","Native 23",6,"spillover","rp","spillover rp",4,0,3757,3757,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18352","Native","Native 23",22,"spillover","rp","spillover rp",4,0,362,362,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18353","Native","Native 23",23,"spillover","rp","spillover rp",1,0,526,526,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18354","Native","Native 23",12,"spillover","rp","spillover rp",2,0,396,396,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18355","Native","Native 23",1,"spillover","rp","spillover rp",3,0,340,340,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18356","Native","Native 23",19,"spillover","rp","spillover rp",1,0,240,240,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18358","Native","Native 23",13,"spillover","rp","spillover rp",3,0,414,414,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18362","Native","Native 23",8,"spillover","rp","spillover rp",2,0,499,499,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18364","Native","Native 23",17,"spillover","rp","spillover rp",3,0,586,586,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18370","Native","Native 23",10,"spillover","rp","spillover rp",4,0,263,263,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18371","Native","Native 23",11,"spillover","rp","spillover rp",1,0,164,164,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18374","Native","Native 23",5,"spillover","rp","spillover rp",3,0,453,453,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18375","Native","Native 24",12,"spillover","rp","spillover rp",1,0,733,733,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18377","Native","Native 24",3,"spillover","rp","spillover rp",4,0,387,387,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18378","Native","Native 24",23,"spillover","rp","spillover rp",4,0,367,367,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18379","Native","Native 24",20,"spillover","rp","spillover rp",1,0,360,360,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18384","Native","Native 24",4,"spillover","rp","spillover rp",1,0,198,198,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18387","Native","Native 24",11,"spillover","rp","spillover rp",4,0,222,222,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18388","Native","Native 24",7,"spillover","rp","spillover rp",4,0,366,366,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18390","Native","Native 24",14,"spillover","rp","spillover rp",3,0,476,476,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18396","Native","Native 24",19,"spillover","rp","spillover rp",4,0,241,241,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18397","Native","Native 24",5,"spillover","rp","spillover rp",2,0,372,372,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18401","Native","Native 24",16,"spillover","rp","spillover rp",1,0,168,168,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18402","Native","Native 24",21,"spillover","rp","spillover rp",2,0,320,320,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18404","Native","Native 24",10,"spillover","rp","spillover rp",3,0,177,177,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18406","Native","Native 24",17,"spillover","rp","spillover rp",2,0,181,181,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18408","Native","Native 24",15,"spillover","rp","spillover rp",4,0,198,198,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18409","Native","Native 24",8,"spillover","rp","spillover rp",1,0,273,273,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18410","Native","Native 24",1,"spillover","rp","spillover rp",2,0,186,186,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18413","Native","Native 24",2,"spillover","rp","spillover rp",3,0,500,500,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18415","Native","Native 24",13,"spillover","rp","spillover rp",2,0,351,351,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18416","Native","Native 24",9,"spillover","rp","spillover rp",2,0,177,177,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18417","Native","Native 24",18,"spillover","rp","spillover rp",3,0,177,177,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18420","Native","Native 24",6,"spillover","rp","spillover rp",3,0,375,375,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18421","Native","Native 24",24,"spillover","rp","spillover rp",1,0,189,189,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18422","Native","Native 24",22,"spillover","rp","spillover rp",3,0,228,228,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18423","Native","Native 25",21,"spillover","rp","spillover rp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18424","Native","Native 25",22,"spillover","rp","spillover rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18426","Native","Native 25",19,"spillover","rp","spillover rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18429","Native","Native 25",6,"spillover","rp","spillover rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18430","Native","Native 25",13,"spillover","rp","spillover rp",3,0,435,435,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18432","Native","Native 25",8,"spillover","rp","spillover rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18433","Native","Native 25",3,"spillover","rp","spillover rp",1,0,182,182,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18434","Native","Native 25",20,"spillover","rp","spillover rp",2,0,225,225,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18435","Native","Native 25",1,"spillover","rp","spillover rp",3,0,471,471,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18436","Native","Native 25",17,"spillover","rp","spillover rp",3,0,358,358,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18438","Native","Native 25",5,"spillover","rp","spillover rp",3,0,183,183,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18440","Native","Native 25",12,"spillover","rp","spillover rp",2,0,207,207,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18442","Native","Native 25",16,"spillover","rp","spillover rp",2,0,206,206,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18444","Native","Native 25",24,"spillover","rp","spillover rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18445","Native","Native 25",11,"spillover","rp","spillover rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18446","Native","Native 25",2,"spillover","rp","spillover rp",4,0,195,195,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18448","Native","Native 25",23,"spillover","rp","spillover rp",1,0,429,429,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18451","Native","Native 25",7,"spillover","rp","spillover rp",1,0,2012,2012,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18459","Native","Native 25",10,"spillover","rp","spillover rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18460","Native","Native 25",4,"spillover","rp","spillover rp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18461","Native","Native 25",18,"spillover","rp","spillover rp",4,0,702,702,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18464","Native","Native 25",14,"spillover","rp","spillover rp",4,0,178,178,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18467","Native","Native 25",15,"spillover","rp","spillover rp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18469","Native","Native 25",9,"spillover","rp","spillover rp",3,0,199,199,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18475","Native","Native 26",3,"spillover","rp","spillover rp",2,0,462,462,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18479","Native","Native 26",18,"spillover","rp","spillover rp",1,0,457,457,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18480","Native","Native 26",9,"spillover","rp","spillover rp",4,0,678,678,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18481","Native","Native 26",15,"spillover","rp","spillover rp",2,0,500,500,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18482","Native","Native 26",24,"spillover","rp","spillover rp",3,0,392,392,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18483","Native","Native 26",5,"spillover","rp","spillover rp",4,0,529,529,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18484","Native","Native 26",20,"spillover","rp","spillover rp",3,0,464,464,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18486","Native","Native 26",8,"spillover","rp","spillover rp",3,0,365,365,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18488","Native","Native 26",14,"spillover","rp","spillover rp",1,0,293,293,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18489","Native","Native 26",13,"spillover","rp","spillover rp",4,0,410,410,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18490","Native","Native 26",17,"spillover","rp","spillover rp",4,0,571,571,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18491","Native","Native 26",22,"spillover","rp","spillover rp",1,0,165,165,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18492","Native","Native 26",19,"spillover","rp","spillover rp",2,0,216,216,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18494","Native","Native 26",7,"spillover","rp","spillover rp",2,0,538,538,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18498","Native","Native 26",10,"spillover","rp","spillover rp",1,0,143,143,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18500","Native","Native 26",2,"spillover","rp","spillover rp",1,0,2024,2024,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18502","Native","Native 26",4,"spillover","rp","spillover rp",3,0,1111,1111,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18503","Native","Native 26",12,"spillover","rp","spillover rp",3,0,505,505,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18505","Native","Native 26",16,"spillover","rp","spillover rp",3,0,225,225,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18507","Native","Native 26",6,"spillover","rp","spillover rp",1,0,488,488,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18508","Native","Native 26",11,"spillover","rp","spillover rp",2,0,351,351,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18509","Native","Native 26",21,"spillover","rp","spillover rp",4,0,160,160,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18513","Native","Native 26",23,"spillover","rp","spillover rp",2,0,164,164,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18516","Native","Native 26",1,"spillover","rp","spillover rp",4,0,461,461,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18520","Native","Native 27",8,"spillover","rp","spillover rp",4,0,5605,5605,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18521","Native","Native 27",12,"spillover","rp","spillover rp",4,0,441,441,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18522","Native","Native 27",11,"spillover","rp","spillover rp",3,0,109,109,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18523","Native","Native 27",6,"spillover","rp","spillover rp",2,0,177,177,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18525","Native","Native 27",14,"spillover","rp","spillover rp",2,0,341,341,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18526","Native","Native 27",10,"spillover","rp","spillover rp",2,0,445,445,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"18534","Native","Native 27",15,"spillover","rp","spillover rp",3,0,788,788,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18536","Native","Native 27",20,"spillover","rp","spillover rp",4,0,458,458,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18537","Native","Native 27",13,"spillover","rp","spillover rp",1,0,1508,1508,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18538","Native","Native 27",21,"spillover","rp","spillover rp",1,0,464,464,"Ambiguous","Consistent",0.5,-0.5,-0.5
"18543","Native","Native 27",16,"spillover","rp","spillover rp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"18544","Native","Native 27",23,"spillover","rp","spillover rp",3,0,177,177,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18545","Native","Native 27",7,"spillover","rp","spillover rp",3,0,277,277,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"18546","Native","Native 27",1,"spillover","rp","spillover rp",1,0,924,924,"Ambiguous","Consistent",0.5,-0.5,-0.5
