"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"19191","Native","Native 1",6,"disamb","tt","disamb tt",2,0,530,530,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19194","Native","Native 1",1,"disamb","tt","disamb tt",1,0,1038,1038,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19195","Native","Native 1",16,"disamb","tt","disamb tt",4,0,600,600,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19197","Native","Native 1",13,"disamb","tt","disamb tt",1,0,1281,1281,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19198","Native","Native 1",3,"disamb","tt","disamb tt",3,0,622,622,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19200","Native","Native 1",10,"disamb","tt","disamb tt",2,0,211,211,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19202","Native","Native 1",7,"disamb","tt","disamb tt",3,0,638,638,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19204","Native","Native 1",20,"disamb","tt","disamb tt",4,0,231,231,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19205","Native","Native 1",4,"disamb","tt","disamb tt",4,0,254,254,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19206","Native","Native 1",8,"disamb","tt","disamb tt",4,0,1131,1131,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19208","Native","Native 1",15,"disamb","tt","disamb tt",3,0,1056,1056,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19210","Native","Native 1",22,"disamb","tt","disamb tt",2,0,388,388,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19212","Native","Native 1",19,"disamb","tt","disamb tt",3,0,1125,1125,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19215","Native","Native 1",12,"disamb","tt","disamb tt",4,0,177,177,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19218","Native","Native 1",23,"disamb","tt","disamb tt",3,0,1095,1095,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19220","Native","Native 1",17,"disamb","tt","disamb tt",1,0,360,360,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19221","Native","Native 1",21,"disamb","tt","disamb tt",1,0,1199,1199,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19225","Native","Native 1",24,"disamb","tt","disamb tt",4,0,398,398,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19227","Native","Native 1",14,"disamb","tt","disamb tt",2,0,673,673,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19228","Native","Native 1",11,"disamb","tt","disamb tt",3,0,899,899,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19229","Native","Native 1",9,"disamb","tt","disamb tt",1,0,444,444,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19233","Native","Native 1",5,"disamb","tt","disamb tt",1,0,347,347,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19234","Native","Native 1",2,"disamb","tt","disamb tt",2,0,775,775,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19237","Native","Native 1",18,"disamb","tt","disamb tt",2,0,350,350,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19242","Native","Native 2",20,"disamb","tt","disamb tt",1,0,740,740,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19243","Native","Native 2",5,"disamb","tt","disamb tt",2,0,843,843,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19244","Native","Native 2",12,"disamb","tt","disamb tt",1,0,776,776,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19245","Native","Native 2",2,"disamb","tt","disamb tt",3,0,1391,1391,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19246","Native","Native 2",9,"disamb","tt","disamb tt",2,0,543,543,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19250","Native","Native 2",16,"disamb","tt","disamb tt",1,0,927,927,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19251","Native","Native 2",1,"disamb","tt","disamb tt",2,0,543,543,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19254","Native","Native 2",13,"disamb","tt","disamb tt",2,0,118,118,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19255","Native","Native 2",10,"disamb","tt","disamb tt",3,0,530,530,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19260","Native","Native 2",7,"disamb","tt","disamb tt",4,0,369,369,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19263","Native","Native 2",24,"disamb","tt","disamb tt",1,0,412,412,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19266","Native","Native 2",23,"disamb","tt","disamb tt",4,0,488,488,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19267","Native","Native 2",4,"disamb","tt","disamb tt",1,0,245,245,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19270","Native","Native 2",19,"disamb","tt","disamb tt",4,0,1082,1082,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19271","Native","Native 2",22,"disamb","tt","disamb tt",3,0,201,201,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19274","Native","Native 2",8,"disamb","tt","disamb tt",1,0,277,277,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19275","Native","Native 2",3,"disamb","tt","disamb tt",4,0,177,177,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19276","Native","Native 2",17,"disamb","tt","disamb tt",2,0,261,261,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19279","Native","Native 2",21,"disamb","tt","disamb tt",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19280","Native","Native 2",14,"disamb","tt","disamb tt",3,0,319,319,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19281","Native","Native 2",18,"disamb","tt","disamb tt",3,0,627,627,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19283","Native","Native 2",6,"disamb","tt","disamb tt",3,0,105,105,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19285","Native","Native 2",11,"disamb","tt","disamb tt",4,0,518,518,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19286","Native","Native 2",15,"disamb","tt","disamb tt",4,0,532,532,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19289","Native","Native 3",18,"disamb","tt","disamb tt",4,0,488,488,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19292","Native","Native 3",4,"disamb","tt","disamb tt",2,0,358,358,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19296","Native","Native 3",15,"disamb","tt","disamb tt",1,0,905,905,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19297","Native","Native 3",10,"disamb","tt","disamb tt",4,0,689,689,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19298","Native","Native 3",23,"disamb","tt","disamb tt",1,0,1656,1656,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19299","Native","Native 3",17,"disamb","tt","disamb tt",3,0,919,919,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19301","Native","Native 3",9,"disamb","tt","disamb tt",3,0,1626,1626,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19302","Native","Native 3",22,"disamb","tt","disamb tt",4,0,305,305,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19311","Native","Native 3",13,"disamb","tt","disamb tt",3,0,1269,1269,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19312","Native","Native 3",1,"disamb","tt","disamb tt",3,0,999,999,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19313","Native","Native 3",5,"disamb","tt","disamb tt",3,0,586,586,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19315","Native","Native 3",11,"disamb","tt","disamb tt",1,0,672,672,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19316","Native","Native 3",16,"disamb","tt","disamb tt",2,0,690,690,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19317","Native","Native 3",6,"disamb","tt","disamb tt",4,0,218,218,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19318","Native","Native 3",21,"disamb","tt","disamb tt",3,0,224,224,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19319","Native","Native 3",3,"disamb","tt","disamb tt",1,0,897,897,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19321","Native","Native 3",7,"disamb","tt","disamb tt",1,0,1054,1054,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19326","Native","Native 3",14,"disamb","tt","disamb tt",4,0,751,751,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19327","Native","Native 3",19,"disamb","tt","disamb tt",1,0,1244,1244,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19328","Native","Native 3",20,"disamb","tt","disamb tt",2,0,642,642,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19330","Native","Native 3",8,"disamb","tt","disamb tt",2,0,269,269,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19331","Native","Native 3",2,"disamb","tt","disamb tt",4,0,687,687,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19333","Native","Native 3",24,"disamb","tt","disamb tt",2,0,273,273,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19334","Native","Native 3",12,"disamb","tt","disamb tt",2,0,427,427,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19335","Native","Native 4",5,"disamb","tt","disamb tt",4,0,974,974,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19336","Native","Native 4",10,"disamb","tt","disamb tt",1,0,577,577,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19339","Native","Native 4",12,"disamb","tt","disamb tt",3,0,550,550,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19340","Native","Native 4",14,"disamb","tt","disamb tt",1,0,1049,1049,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19343","Native","Native 4",11,"disamb","tt","disamb tt",2,0,828,828,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19345","Native","Native 4",18,"disamb","tt","disamb tt",1,0,1152,1152,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19346","Native","Native 4",7,"disamb","tt","disamb tt",2,0,233,233,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19348","Native","Native 4",20,"disamb","tt","disamb tt",3,0,554,554,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19349","Native","Native 4",22,"disamb","tt","disamb tt",1,0,1230,1230,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19352","Native","Native 4",16,"disamb","tt","disamb tt",3,0,560,560,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19353","Native","Native 4",17,"disamb","tt","disamb tt",4,0,238,238,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19357","Native","Native 4",2,"disamb","tt","disamb tt",1,0,1206,1206,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19358","Native","Native 4",8,"disamb","tt","disamb tt",3,0,718,718,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19367","Native","Native 4",23,"disamb","tt","disamb tt",2,0,414,414,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19368","Native","Native 4",4,"disamb","tt","disamb tt",3,0,1093,1093,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19370","Native","Native 4",21,"disamb","tt","disamb tt",4,0,629,629,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19371","Native","Native 4",9,"disamb","tt","disamb tt",4,0,882,882,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19374","Native","Native 4",3,"disamb","tt","disamb tt",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19375","Native","Native 4",1,"disamb","tt","disamb tt",4,0,605,605,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19376","Native","Native 4",19,"disamb","tt","disamb tt",2,0,624,624,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19377","Native","Native 4",13,"disamb","tt","disamb tt",4,0,625,625,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19378","Native","Native 4",6,"disamb","tt","disamb tt",1,0,1769,1769,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19379","Native","Native 4",24,"disamb","tt","disamb tt",3,0,754,754,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19381","Native","Native 4",15,"disamb","tt","disamb tt",2,0,740,740,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19383","Native","Native 5",13,"disamb","tt","disamb tt",1,0,135,135,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19384","Native","Native 5",6,"disamb","tt","disamb tt",2,0,856,856,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19385","Native","Native 5",21,"disamb","tt","disamb tt",1,0,416,416,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19386","Native","Native 5",24,"disamb","tt","disamb tt",4,0,203,203,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19391","Native","Native 5",11,"disamb","tt","disamb tt",3,0,1010,1010,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19392","Native","Native 5",18,"disamb","tt","disamb tt",2,0,209,209,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19394","Native","Native 5",16,"disamb","tt","disamb tt",4,0,218,218,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19396","Native","Native 5",7,"disamb","tt","disamb tt",3,0,208,208,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19403","Native","Native 5",3,"disamb","tt","disamb tt",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19408","Native","Native 5",14,"disamb","tt","disamb tt",2,0,357,357,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19409","Native","Native 5",20,"disamb","tt","disamb tt",4,0,157,157,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19410","Native","Native 5",2,"disamb","tt","disamb tt",2,0,702,702,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19411","Native","Native 5",8,"disamb","tt","disamb tt",4,0,325,325,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19413","Native","Native 5",15,"disamb","tt","disamb tt",3,0,766,766,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19416","Native","Native 5",10,"disamb","tt","disamb tt",2,0,387,387,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19420","Native","Native 5",23,"disamb","tt","disamb tt",3,0,1081,1081,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19421","Native","Native 5",4,"disamb","tt","disamb tt",4,0,456,456,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19423","Native","Native 5",9,"disamb","tt","disamb tt",1,0,530,530,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19424","Native","Native 5",17,"disamb","tt","disamb tt",1,0,174,174,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19425","Native","Native 5",12,"disamb","tt","disamb tt",4,0,164,164,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19426","Native","Native 5",22,"disamb","tt","disamb tt",2,0,412,412,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19427","Native","Native 5",5,"disamb","tt","disamb tt",1,0,560,560,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19428","Native","Native 5",19,"disamb","tt","disamb tt",3,0,285,285,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19429","Native","Native 5",1,"disamb","tt","disamb tt",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19431","Native","Native 6",21,"disamb","tt","disamb tt",2,0,679,679,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19434","Native","Native 6",15,"disamb","tt","disamb tt",4,0,163,163,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19435","Native","Native 6",6,"disamb","tt","disamb tt",3,0,1021,1021,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19437","Native","Native 6",19,"disamb","tt","disamb tt",4,0,1201,1201,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19445","Native","Native 6",10,"disamb","tt","disamb tt",3,0,475,475,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19447","Native","Native 6",24,"disamb","tt","disamb tt",1,0,505,505,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19448","Native","Native 6",5,"disamb","tt","disamb tt",2,0,601,601,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19449","Native","Native 6",2,"disamb","tt","disamb tt",3,0,485,485,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19450","Native","Native 6",14,"disamb","tt","disamb tt",3,0,158,158,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19453","Native","Native 6",18,"disamb","tt","disamb tt",3,0,556,556,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19455","Native","Native 6",7,"disamb","tt","disamb tt",4,0,175,175,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19457","Native","Native 6",17,"disamb","tt","disamb tt",2,0,289,289,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19458","Native","Native 6",23,"disamb","tt","disamb tt",4,0,289,289,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19459","Native","Native 6",8,"disamb","tt","disamb tt",1,0,667,667,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19463","Native","Native 6",3,"disamb","tt","disamb tt",4,0,218,218,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19464","Native","Native 6",20,"disamb","tt","disamb tt",1,0,404,404,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19465","Native","Native 6",16,"disamb","tt","disamb tt",1,0,421,421,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19467","Native","Native 6",4,"disamb","tt","disamb tt",1,0,187,187,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19468","Native","Native 6",13,"disamb","tt","disamb tt",2,0,231,231,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19469","Native","Native 6",9,"disamb","tt","disamb tt",2,0,181,181,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19473","Native","Native 6",22,"disamb","tt","disamb tt",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19474","Native","Native 6",11,"disamb","tt","disamb tt",4,0,180,180,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19476","Native","Native 6",1,"disamb","tt","disamb tt",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19478","Native","Native 6",12,"disamb","tt","disamb tt",1,0,164,164,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19482","Native","Native 7",20,"disamb","tt","disamb tt",2,0,311,311,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19483","Native","Native 7",3,"disamb","tt","disamb tt",1,0,595,595,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19485","Native","Native 7",9,"disamb","tt","disamb tt",3,0,1221,1221,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19486","Native","Native 7",1,"disamb","tt","disamb tt",3,0,660,660,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19487","Native","Native 7",7,"disamb","tt","disamb tt",1,0,882,882,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19493","Native","Native 7",15,"disamb","tt","disamb tt",1,0,270,270,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19495","Native","Native 7",12,"disamb","tt","disamb tt",2,0,271,271,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19496","Native","Native 7",24,"disamb","tt","disamb tt",2,0,693,693,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19499","Native","Native 7",22,"disamb","tt","disamb tt",4,0,104,104,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19500","Native","Native 7",8,"disamb","tt","disamb tt",2,0,388,388,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19501","Native","Native 7",6,"disamb","tt","disamb tt",4,0,191,191,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19502","Native","Native 7",16,"disamb","tt","disamb tt",2,0,207,207,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19505","Native","Native 7",18,"disamb","tt","disamb tt",4,0,437,437,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19506","Native","Native 7",2,"disamb","tt","disamb tt",4,0,522,522,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19509","Native","Native 7",11,"disamb","tt","disamb tt",1,0,1328,1328,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19511","Native","Native 7",14,"disamb","tt","disamb tt",4,0,232,232,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19512","Native","Native 7",13,"disamb","tt","disamb tt",3,0,359,359,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19514","Native","Native 7",5,"disamb","tt","disamb tt",3,0,360,360,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19516","Native","Native 7",19,"disamb","tt","disamb tt",1,0,505,505,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19520","Native","Native 7",21,"disamb","tt","disamb tt",3,0,481,481,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19522","Native","Native 7",23,"disamb","tt","disamb tt",1,0,373,373,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19523","Native","Native 7",4,"disamb","tt","disamb tt",2,0,773,773,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19524","Native","Native 7",17,"disamb","tt","disamb tt",3,0,444,444,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19526","Native","Native 7",10,"disamb","tt","disamb tt",4,0,522,522,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19529","Native","Native 8",10,"disamb","tt","disamb tt",1,0,318,318,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19530","Native","Native 8",6,"disamb","tt","disamb tt",1,0,535,535,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19531","Native","Native 8",9,"disamb","tt","disamb tt",4,0,313,313,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19532","Native","Native 8",12,"disamb","tt","disamb tt",3,0,1357,1357,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19533","Native","Native 8",15,"disamb","tt","disamb tt",2,0,685,685,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19534","Native","Native 8",8,"disamb","tt","disamb tt",3,0,1074,1074,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19540","Native","Native 8",22,"disamb","tt","disamb tt",1,0,168,168,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19542","Native","Native 8",16,"disamb","tt","disamb tt",3,0,345,345,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19544","Native","Native 8",18,"disamb","tt","disamb tt",1,0,425,425,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19548","Native","Native 8",4,"disamb","tt","disamb tt",3,0,391,391,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19549","Native","Native 8",17,"disamb","tt","disamb tt",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19550","Native","Native 8",13,"disamb","tt","disamb tt",4,0,485,485,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19551","Native","Native 8",5,"disamb","tt","disamb tt",4,0,724,724,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19554","Native","Native 8",14,"disamb","tt","disamb tt",1,0,720,720,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19556","Native","Native 8",20,"disamb","tt","disamb tt",3,0,178,178,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19558","Native","Native 8",7,"disamb","tt","disamb tt",2,0,138,138,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19559","Native","Native 8",19,"disamb","tt","disamb tt",2,0,500,500,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19561","Native","Native 8",11,"disamb","tt","disamb tt",2,0,178,178,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19562","Native","Native 8",3,"disamb","tt","disamb tt",2,0,213,213,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19563","Native","Native 8",23,"disamb","tt","disamb tt",2,0,169,169,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19569","Native","Native 8",1,"disamb","tt","disamb tt",4,0,209,209,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19571","Native","Native 8",2,"disamb","tt","disamb tt",1,0,1230,1230,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19572","Native","Native 8",24,"disamb","tt","disamb tt",3,0,324,324,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19574","Native","Native 8",21,"disamb","tt","disamb tt",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19575","Native","Native 9",4,"disamb","tt","disamb tt",4,0,676,676,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19581","Native","Native 9",2,"disamb","tt","disamb tt",2,0,1095,1095,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19583","Native","Native 9",19,"disamb","tt","disamb tt",3,0,1598,1598,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19584","Native","Native 9",7,"disamb","tt","disamb tt",3,0,1372,1372,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19586","Native","Native 9",14,"disamb","tt","disamb tt",2,0,340,340,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19588","Native","Native 9",21,"disamb","tt","disamb tt",1,0,1907,1907,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19591","Native","Native 9",12,"disamb","tt","disamb tt",4,0,293,293,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19595","Native","Native 9",20,"disamb","tt","disamb tt",4,0,160,160,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19596","Native","Native 9",23,"disamb","tt","disamb tt",3,0,714,714,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19597","Native","Native 9",24,"disamb","tt","disamb tt",4,0,313,313,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19599","Native","Native 9",1,"disamb","tt","disamb tt",1,0,575,575,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19600","Native","Native 9",22,"disamb","tt","disamb tt",2,0,407,407,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19601","Native","Native 9",5,"disamb","tt","disamb tt",1,0,135,135,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19606","Native","Native 9",18,"disamb","tt","disamb tt",2,0,180,180,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19607","Native","Native 9",8,"disamb","tt","disamb tt",4,0,1401,1401,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19611","Native","Native 9",3,"disamb","tt","disamb tt",3,0,465,465,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19612","Native","Native 9",13,"disamb","tt","disamb tt",1,0,705,705,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19614","Native","Native 9",11,"disamb","tt","disamb tt",3,0,950,950,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19617","Native","Native 9",9,"disamb","tt","disamb tt",1,0,516,516,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19618","Native","Native 9",16,"disamb","tt","disamb tt",4,0,334,334,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"19619","Native","Native 9",15,"disamb","tt","disamb tt",3,0,501,501,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"19620","Native","Native 9",6,"disamb","tt","disamb tt",2,0,987,987,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"19621","Native","Native 9",17,"disamb","tt","disamb tt",1,0,362,362,"Ambiguous","Consistent",0.5,-0.5,-0.5
"19622","Native","Native 9",10,"disamb","tt","disamb tt",2,0,472,472,"Unambiguous","Consistent",-0.5,-0.5,-0.5
