"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"5758","Native","Native 1",6,"continuation","fp","continuation fp",2,0,270,270,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5761","Native","Native 1",1,"continuation","fp","continuation fp",1,0,132,132,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5762","Native","Native 1",16,"continuation","fp","continuation fp",4,0,225,225,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5764","Native","Native 1",13,"continuation","fp","continuation fp",1,0,311,311,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5765","Native","Native 1",3,"continuation","fp","continuation fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5767","Native","Native 1",10,"continuation","fp","continuation fp",2,0,989,989,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5769","Native","Native 1",7,"continuation","fp","continuation fp",3,0,373,373,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5771","Native","Native 1",20,"continuation","fp","continuation fp",4,0,375,375,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5772","Native","Native 1",4,"continuation","fp","continuation fp",4,0,405,405,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5773","Native","Native 1",8,"continuation","fp","continuation fp",4,0,197,197,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5775","Native","Native 1",15,"continuation","fp","continuation fp",3,0,176,176,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5777","Native","Native 1",22,"continuation","fp","continuation fp",2,0,397,397,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5779","Native","Native 1",19,"continuation","fp","continuation fp",3,0,270,270,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5782","Native","Native 1",12,"continuation","fp","continuation fp",4,0,564,564,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5785","Native","Native 1",23,"continuation","fp","continuation fp",3,0,548,548,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5787","Native","Native 1",17,"continuation","fp","continuation fp",1,0,265,265,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5788","Native","Native 1",21,"continuation","fp","continuation fp",1,0,198,198,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5792","Native","Native 1",24,"continuation","fp","continuation fp",4,0,755,755,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5794","Native","Native 1",14,"continuation","fp","continuation fp",2,0,270,270,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5795","Native","Native 1",11,"continuation","fp","continuation fp",3,0,321,321,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5796","Native","Native 1",9,"continuation","fp","continuation fp",1,0,240,240,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5800","Native","Native 1",5,"continuation","fp","continuation fp",1,0,174,174,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5801","Native","Native 1",2,"continuation","fp","continuation fp",2,0,410,410,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5804","Native","Native 1",18,"continuation","fp","continuation fp",2,0,312,312,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5809","Native","Native 2",20,"continuation","fp","continuation fp",1,0,201,201,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5810","Native","Native 2",5,"continuation","fp","continuation fp",2,0,169,169,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5811","Native","Native 2",12,"continuation","fp","continuation fp",1,0,188,188,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5812","Native","Native 2",2,"continuation","fp","continuation fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5813","Native","Native 2",9,"continuation","fp","continuation fp",2,0,212,212,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5817","Native","Native 2",16,"continuation","fp","continuation fp",1,0,177,177,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5818","Native","Native 2",1,"continuation","fp","continuation fp",2,0,182,182,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5821","Native","Native 2",13,"continuation","fp","continuation fp",2,0,166,166,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5822","Native","Native 2",10,"continuation","fp","continuation fp",3,0,236,236,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5827","Native","Native 2",7,"continuation","fp","continuation fp",4,0,227,227,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5830","Native","Native 2",24,"continuation","fp","continuation fp",1,0,244,244,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5833","Native","Native 2",23,"continuation","fp","continuation fp",4,0,987,987,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5834","Native","Native 2",4,"continuation","fp","continuation fp",1,0,154,154,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5837","Native","Native 2",19,"continuation","fp","continuation fp",4,0,180,180,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5838","Native","Native 2",22,"continuation","fp","continuation fp",3,0,424,424,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5841","Native","Native 2",8,"continuation","fp","continuation fp",1,0,217,217,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5842","Native","Native 2",3,"continuation","fp","continuation fp",4,0,369,369,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5843","Native","Native 2",17,"continuation","fp","continuation fp",2,0,168,168,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5846","Native","Native 2",21,"continuation","fp","continuation fp",2,0,241,241,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5847","Native","Native 2",14,"continuation","fp","continuation fp",3,0,320,320,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5848","Native","Native 2",18,"continuation","fp","continuation fp",3,0,296,296,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5850","Native","Native 2",6,"continuation","fp","continuation fp",3,0,761,761,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5852","Native","Native 2",11,"continuation","fp","continuation fp",4,0,148,148,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5853","Native","Native 2",15,"continuation","fp","continuation fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5856","Native","Native 3",18,"continuation","fp","continuation fp",4,0,422,422,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5859","Native","Native 3",4,"continuation","fp","continuation fp",2,0,192,192,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5863","Native","Native 3",15,"continuation","fp","continuation fp",1,0,210,210,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5864","Native","Native 3",10,"continuation","fp","continuation fp",4,0,360,360,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5865","Native","Native 3",23,"continuation","fp","continuation fp",1,0,182,182,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5866","Native","Native 3",17,"continuation","fp","continuation fp",3,0,349,349,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5868","Native","Native 3",9,"continuation","fp","continuation fp",3,0,612,612,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5869","Native","Native 3",22,"continuation","fp","continuation fp",4,0,258,258,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5878","Native","Native 3",13,"continuation","fp","continuation fp",3,0,351,351,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5879","Native","Native 3",1,"continuation","fp","continuation fp",3,0,395,395,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5880","Native","Native 3",5,"continuation","fp","continuation fp",3,0,372,372,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5882","Native","Native 3",11,"continuation","fp","continuation fp",1,0,260,260,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5883","Native","Native 3",16,"continuation","fp","continuation fp",2,0,770,770,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5884","Native","Native 3",6,"continuation","fp","continuation fp",4,0,353,353,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5885","Native","Native 3",21,"continuation","fp","continuation fp",3,0,202,202,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5886","Native","Native 3",3,"continuation","fp","continuation fp",1,0,255,255,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5888","Native","Native 3",7,"continuation","fp","continuation fp",1,0,195,195,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5893","Native","Native 3",14,"continuation","fp","continuation fp",4,0,418,418,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5894","Native","Native 3",19,"continuation","fp","continuation fp",1,0,278,278,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5895","Native","Native 3",20,"continuation","fp","continuation fp",2,0,342,342,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5897","Native","Native 3",8,"continuation","fp","continuation fp",2,0,179,179,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5898","Native","Native 3",2,"continuation","fp","continuation fp",4,0,494,494,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5900","Native","Native 3",24,"continuation","fp","continuation fp",2,0,350,350,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5901","Native","Native 3",12,"continuation","fp","continuation fp",2,0,159,159,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5902","Native","Native 4",5,"continuation","fp","continuation fp",4,0,173,173,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5903","Native","Native 4",10,"continuation","fp","continuation fp",1,0,135,135,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5906","Native","Native 4",12,"continuation","fp","continuation fp",3,0,296,296,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5907","Native","Native 4",14,"continuation","fp","continuation fp",1,0,122,122,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5910","Native","Native 4",11,"continuation","fp","continuation fp",2,0,155,155,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5912","Native","Native 4",18,"continuation","fp","continuation fp",1,0,214,214,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5913","Native","Native 4",7,"continuation","fp","continuation fp",2,0,212,212,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5915","Native","Native 4",20,"continuation","fp","continuation fp",3,0,391,391,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5916","Native","Native 4",22,"continuation","fp","continuation fp",1,0,297,297,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5919","Native","Native 4",16,"continuation","fp","continuation fp",3,0,497,497,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5920","Native","Native 4",17,"continuation","fp","continuation fp",4,0,406,406,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5924","Native","Native 4",2,"continuation","fp","continuation fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5925","Native","Native 4",8,"continuation","fp","continuation fp",3,0,161,161,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5934","Native","Native 4",23,"continuation","fp","continuation fp",2,0,212,212,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5935","Native","Native 4",4,"continuation","fp","continuation fp",3,0,264,264,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5937","Native","Native 4",21,"continuation","fp","continuation fp",4,0,221,221,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5938","Native","Native 4",9,"continuation","fp","continuation fp",4,0,506,506,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5941","Native","Native 4",3,"continuation","fp","continuation fp",2,0,162,162,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5942","Native","Native 4",1,"continuation","fp","continuation fp",4,0,154,154,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5943","Native","Native 4",19,"continuation","fp","continuation fp",2,0,619,619,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5944","Native","Native 4",13,"continuation","fp","continuation fp",4,0,382,382,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5945","Native","Native 4",6,"continuation","fp","continuation fp",1,0,442,442,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5946","Native","Native 4",24,"continuation","fp","continuation fp",3,0,172,172,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5948","Native","Native 4",15,"continuation","fp","continuation fp",2,0,1067,1067,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5950","Native","Native 5",13,"continuation","fp","continuation fp",1,0,248,248,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5951","Native","Native 5",6,"continuation","fp","continuation fp",2,0,241,241,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5952","Native","Native 5",21,"continuation","fp","continuation fp",1,0,196,196,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5953","Native","Native 5",24,"continuation","fp","continuation fp",4,0,268,268,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5958","Native","Native 5",11,"continuation","fp","continuation fp",3,0,150,150,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5959","Native","Native 5",18,"continuation","fp","continuation fp",2,0,139,139,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5961","Native","Native 5",16,"continuation","fp","continuation fp",4,0,142,142,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5963","Native","Native 5",7,"continuation","fp","continuation fp",3,0,194,194,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5970","Native","Native 5",3,"continuation","fp","continuation fp",3,0,203,203,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5975","Native","Native 5",14,"continuation","fp","continuation fp",2,0,297,297,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5976","Native","Native 5",20,"continuation","fp","continuation fp",4,0,557,557,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5977","Native","Native 5",2,"continuation","fp","continuation fp",2,0,162,162,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5978","Native","Native 5",8,"continuation","fp","continuation fp",4,0,228,228,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5980","Native","Native 5",15,"continuation","fp","continuation fp",3,0,486,486,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5983","Native","Native 5",10,"continuation","fp","continuation fp",2,0,176,176,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5987","Native","Native 5",23,"continuation","fp","continuation fp",3,0,251,251,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5988","Native","Native 5",4,"continuation","fp","continuation fp",4,0,162,162,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5990","Native","Native 5",9,"continuation","fp","continuation fp",1,0,178,178,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5991","Native","Native 5",17,"continuation","fp","continuation fp",1,0,180,180,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5992","Native","Native 5",12,"continuation","fp","continuation fp",4,0,207,207,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"5993","Native","Native 5",22,"continuation","fp","continuation fp",2,0,189,189,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"5994","Native","Native 5",5,"continuation","fp","continuation fp",1,0,158,158,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5995","Native","Native 5",19,"continuation","fp","continuation fp",3,0,178,178,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"5996","Native","Native 5",1,"continuation","fp","continuation fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"5998","Native","Native 6",21,"continuation","fp","continuation fp",2,0,385,385,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6001","Native","Native 6",15,"continuation","fp","continuation fp",4,0,270,270,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6002","Native","Native 6",6,"continuation","fp","continuation fp",3,0,368,368,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6004","Native","Native 6",19,"continuation","fp","continuation fp",4,0,356,356,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6012","Native","Native 6",10,"continuation","fp","continuation fp",3,0,276,276,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6014","Native","Native 6",24,"continuation","fp","continuation fp",1,0,360,360,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6015","Native","Native 6",5,"continuation","fp","continuation fp",2,0,325,325,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6016","Native","Native 6",2,"continuation","fp","continuation fp",3,0,296,296,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6017","Native","Native 6",14,"continuation","fp","continuation fp",3,0,342,342,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6020","Native","Native 6",18,"continuation","fp","continuation fp",3,0,224,224,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6022","Native","Native 6",7,"continuation","fp","continuation fp",4,0,581,581,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6024","Native","Native 6",17,"continuation","fp","continuation fp",2,0,172,172,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6025","Native","Native 6",23,"continuation","fp","continuation fp",4,0,256,256,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6026","Native","Native 6",8,"continuation","fp","continuation fp",1,0,204,204,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6030","Native","Native 6",3,"continuation","fp","continuation fp",4,0,349,349,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6031","Native","Native 6",20,"continuation","fp","continuation fp",1,0,199,199,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6032","Native","Native 6",16,"continuation","fp","continuation fp",1,0,223,223,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6034","Native","Native 6",4,"continuation","fp","continuation fp",1,0,199,199,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6035","Native","Native 6",13,"continuation","fp","continuation fp",2,0,174,174,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6036","Native","Native 6",9,"continuation","fp","continuation fp",2,0,292,292,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6040","Native","Native 6",22,"continuation","fp","continuation fp",3,0,167,167,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6041","Native","Native 6",11,"continuation","fp","continuation fp",4,0,159,159,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6043","Native","Native 6",1,"continuation","fp","continuation fp",2,0,207,207,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6045","Native","Native 6",12,"continuation","fp","continuation fp",1,0,228,228,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6049","Native","Native 7",20,"continuation","fp","continuation fp",2,0,224,224,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6050","Native","Native 7",3,"continuation","fp","continuation fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6052","Native","Native 7",9,"continuation","fp","continuation fp",3,0,113,113,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6053","Native","Native 7",1,"continuation","fp","continuation fp",3,0,326,326,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6054","Native","Native 7",7,"continuation","fp","continuation fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6060","Native","Native 7",15,"continuation","fp","continuation fp",1,0,295,295,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6062","Native","Native 7",12,"continuation","fp","continuation fp",2,0,247,247,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6063","Native","Native 7",24,"continuation","fp","continuation fp",2,0,163,163,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6066","Native","Native 7",22,"continuation","fp","continuation fp",4,0,534,534,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6067","Native","Native 7",8,"continuation","fp","continuation fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6068","Native","Native 7",6,"continuation","fp","continuation fp",4,0,584,584,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6069","Native","Native 7",16,"continuation","fp","continuation fp",2,0,106,106,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6072","Native","Native 7",18,"continuation","fp","continuation fp",4,0,343,343,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6073","Native","Native 7",2,"continuation","fp","continuation fp",4,0,299,299,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6076","Native","Native 7",11,"continuation","fp","continuation fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6078","Native","Native 7",14,"continuation","fp","continuation fp",4,0,428,428,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6079","Native","Native 7",13,"continuation","fp","continuation fp",3,0,123,123,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6081","Native","Native 7",5,"continuation","fp","continuation fp",3,0,314,314,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6083","Native","Native 7",19,"continuation","fp","continuation fp",1,0,132,132,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6087","Native","Native 7",21,"continuation","fp","continuation fp",3,0,239,239,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6089","Native","Native 7",23,"continuation","fp","continuation fp",1,0,138,138,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6090","Native","Native 7",4,"continuation","fp","continuation fp",2,0,307,307,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6091","Native","Native 7",17,"continuation","fp","continuation fp",3,0,431,431,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6093","Native","Native 7",10,"continuation","fp","continuation fp",4,0,345,345,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6096","Native","Native 8",10,"continuation","fp","continuation fp",1,0,174,174,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6097","Native","Native 8",6,"continuation","fp","continuation fp",1,0,175,175,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6098","Native","Native 8",9,"continuation","fp","continuation fp",4,0,215,215,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6099","Native","Native 8",12,"continuation","fp","continuation fp",3,0,178,178,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6100","Native","Native 8",15,"continuation","fp","continuation fp",2,0,160,160,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6101","Native","Native 8",8,"continuation","fp","continuation fp",3,0,159,159,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6107","Native","Native 8",22,"continuation","fp","continuation fp",1,0,291,291,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6109","Native","Native 8",16,"continuation","fp","continuation fp",3,0,235,235,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6111","Native","Native 8",18,"continuation","fp","continuation fp",1,0,141,141,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6115","Native","Native 8",4,"continuation","fp","continuation fp",3,0,426,426,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6116","Native","Native 8",17,"continuation","fp","continuation fp",4,0,189,189,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6117","Native","Native 8",13,"continuation","fp","continuation fp",4,0,378,378,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6118","Native","Native 8",5,"continuation","fp","continuation fp",4,0,408,408,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6121","Native","Native 8",14,"continuation","fp","continuation fp",1,0,245,245,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6123","Native","Native 8",20,"continuation","fp","continuation fp",3,0,335,335,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6125","Native","Native 8",7,"continuation","fp","continuation fp",2,0,140,140,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6126","Native","Native 8",19,"continuation","fp","continuation fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6128","Native","Native 8",11,"continuation","fp","continuation fp",2,0,144,144,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6129","Native","Native 8",3,"continuation","fp","continuation fp",2,0,124,124,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6130","Native","Native 8",23,"continuation","fp","continuation fp",2,0,156,156,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6136","Native","Native 8",1,"continuation","fp","continuation fp",4,0,644,644,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6138","Native","Native 8",2,"continuation","fp","continuation fp",1,0,264,264,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6139","Native","Native 8",24,"continuation","fp","continuation fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6141","Native","Native 8",21,"continuation","fp","continuation fp",4,0,168,168,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6142","Native","Native 9",4,"continuation","fp","continuation fp",4,0,259,259,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6148","Native","Native 9",2,"continuation","fp","continuation fp",2,0,337,337,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6150","Native","Native 9",19,"continuation","fp","continuation fp",3,0,303,303,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6151","Native","Native 9",7,"continuation","fp","continuation fp",3,0,178,178,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6153","Native","Native 9",14,"continuation","fp","continuation fp",2,0,299,299,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6155","Native","Native 9",21,"continuation","fp","continuation fp",1,0,223,223,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6158","Native","Native 9",12,"continuation","fp","continuation fp",4,0,344,344,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6162","Native","Native 9",20,"continuation","fp","continuation fp",4,0,520,520,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6163","Native","Native 9",23,"continuation","fp","continuation fp",3,0,395,395,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6164","Native","Native 9",24,"continuation","fp","continuation fp",4,0,322,322,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6166","Native","Native 9",1,"continuation","fp","continuation fp",1,0,287,287,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6167","Native","Native 9",22,"continuation","fp","continuation fp",2,0,281,281,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6168","Native","Native 9",5,"continuation","fp","continuation fp",1,0,149,149,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6173","Native","Native 9",18,"continuation","fp","continuation fp",2,0,190,190,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6174","Native","Native 9",8,"continuation","fp","continuation fp",4,0,183,183,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6178","Native","Native 9",3,"continuation","fp","continuation fp",3,0,349,349,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6179","Native","Native 9",13,"continuation","fp","continuation fp",1,0,290,290,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6181","Native","Native 9",11,"continuation","fp","continuation fp",3,0,467,467,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6184","Native","Native 9",9,"continuation","fp","continuation fp",1,0,191,191,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6185","Native","Native 9",16,"continuation","fp","continuation fp",4,0,266,266,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"6186","Native","Native 9",15,"continuation","fp","continuation fp",3,0,400,400,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"6187","Native","Native 9",6,"continuation","fp","continuation fp",2,0,346,346,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6188","Native","Native 9",17,"continuation","fp","continuation fp",1,0,492,492,"Ambiguous","Consistent",0.5,-0.5,-0.5
"6189","Native","Native 9",10,"continuation","fp","continuation fp",2,0,331,331,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"6190","Native","Native 10",20,"continuation","fp","continuation fp",1,0,117,117,"Ambiguous","Consistent",0.5,-0.5,-0.5
